CWE124_Buffer_Underwrite__char_alloca_cpy_16_good.c,134,7,1091,1
CWE134_Uncontrolled_Format_String__char_console_w32_vsnprintf_09_good.c,216,3,122,1
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memmove_18_good.c,121,3,1804,1
CWE690_NULL_Deref_From_Return__wchar_t_calloc_42_good.c,100,12,20,1
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_ncpy_13_good.c,120,5,184,1
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_declare_loop_44_good.c,134,3,1804,1
CWE606_Unchecked_Loop_Condition__char_console_44_good.c,219,3,870,1
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_alloca_loop_02_good.c,157,3,1804,1
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_declare_memcpy_10_good.c,98,3,1804,1
CWE253_Incorrect_Check_of_Function_Return_Value__char_fgets_07_good.c,87,6,38,1
CWE190_Integer_Overflow__int_rand_multiply_14_good.c,87,3,870,1
CWE127_Buffer_Underread__char_alloca_loop_10_good.c,162,7,1091,1
CWE127_Buffer_Underread__char_alloca_ncpy_09_good.c,146,7,1091,1
CWE758_Undefined_Behavior__char_alloca_use_18_good.c,72,6,58,1
CWE690_NULL_Deref_From_Return__int_realloc_04_good.c,90,3,870,1
CWE134_Uncontrolled_Format_String__char_environment_vprintf_11_good.c,156,3,122,1
CWE191_Integer_Underflow__char_min_sub_18_good.c,74,3,1707,1
CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_fixed_string_15_good.c,130,37,63,1
CWE391_Unchecked_Error_Condition__strtol_11_good.c,69,3,35,1
CWE401_Memory_Leak__twoIntsStruct_calloc_16_good.c,120,2,382,1
CWE191_Integer_Underflow__int64_t_rand_multiply_18_good.c,85,3,870,1
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_declare_cpy_05_good.c,98,3,1804,1
CWE127_Buffer_Underread__malloc_wchar_t_loop_18_good.c,186,7,1091,1
CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_environment_05_good.c,156,37,63,1
CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory__w32_wchar_t_18_good.c,143,2,133,1
CWE127_Buffer_Underread__wchar_t_alloca_memcpy_01_good.c,147,7,1091,1
CWE191_Integer_Underflow__int_fgets_predec_10_good.c,107,3,1707,1
CWE690_NULL_Deref_From_Return__int_calloc_32_good.c,121,5,56,1
CWE284_Improper_Access_Control__w32_wchar_t_CreateDesktop_16_good.c,91,3,1804,1
CWE127_Buffer_Underread__CWE839_fscanf_13_good.c,103,6,133,1
CWE761_Free_Pointer_Not_at_Start_of_Buffer__wchar_t_console_44_good.c,226,32,2,1
CWE690_NULL_Deref_From_Return__int64_t_malloc_05_good.c,89,3,870,1
CWE252_Unchecked_Return_Value__char_w32CreateMutex_03_good.c,69,2,133,1
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_01_good.c,116,3,1804,1
CWE400_Resource_Exhaustion__fscanf_sleep_16_good.c,77,3,184,1
CWE121_Stack_Based_Buffer_Overflow__CWE131_loop_03_good.c,113,3,111,1
CWE124_Buffer_Underwrite__char_alloca_memcpy_34_good.c,161,7,1091,1
CWE194_Unexpected_Sign_Extension__rand_memmove_12_good.c,136,16,88,1
CWE563_Unused_Variable__unused_init_variable_long_18_good.c,51,2,382,1
CWE124_Buffer_Underwrite__wchar_t_declare_memcpy_14_good.c,143,7,1091,1
