CWE114_Process_Control__w32_char_console_12_good.c,187,174,27,0
CWE190_Integer_Overflow__int_rand_multiply_12_good.c,132,5,0,0
CWE197_Numeric_Truncation_Error__int_rand_to_char_12_good.c,84,10,130,0
CWE253_Incorrect_Check_of_Function_Return_Value__char_puts_11_good.c,57,3,101,0
CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory__w32_wchar_t_44_good.c,164,2,133,0
CWE469_Use_of_Pointer_Subtraction_to_Determine_Size__wchar_t_13_good.c,108,6,23,0
CWE617_Reachable_Assertion__rand_03_good.c,67,10,130,0
CWE469_Use_of_Pointer_Subtraction_to_Determine_Size__wchar_t_05_good.c,106,6,23,0
CWE194_Unexpected_Sign_Extension__fscanf_strncpy_05_good.c,126,23,191,0
CWE194_Unexpected_Sign_Extension__fgets_malloc_06_good.c,156,83,31,0
CWE194_Unexpected_Sign_Extension__negative_malloc_09_good.c,121,3,18,0
