CWE195_Signed_to_Unsigned_Conversion_Error__fscanf_memmove_06_good.c,129,23,260,0
CWE195_Signed_to_Unsigned_Conversion_Error__rand_memmove_31_good.c,129,10,199,0
CWE194_Unexpected_Sign_Extension__fgets_strncpy_31_good.c,160,77,90,0
CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_02_good.c,164,78,63,0
CWE617_Reachable_Assertion__fscanf_02_good.c,69,23,191,0
CWE195_Signed_to_Unsigned_Conversion_Error__fscanf_strncpy_08_good.c,147,23,191,0
CWE390_Error_Without_Action__sqrt_09_good.c,80,2,199,0
CWE195_Signed_to_Unsigned_Conversion_Error__fscanf_memcpy_05_good.c,127,23,260,0
CWE690_NULL_Deref_From_Return__long_calloc_32_good.c,121,5,56,0
CWE506_Embedded_Malicious_Code__w32_aes_encrypted_payload_05_good.c,313,474,38,0
CWE467_Use_of_sizeof_on_Pointer_Type__int_10_good.c,94,44,15,0
CWE563_Unused_Variable__unused_value_char_01_good.c,54,4,382,0
CWE506_Embedded_Malicious_Code__w32_base64_encoded_payload_13_good.c,182,238,39,0
CWE90_LDAP_Injection__w32_char_file_04_good.c,296,165,12,0
CWE124_Buffer_Underwrite__CWE839_rand_07_good.c,124,6,357,0
CWE195_Signed_to_Unsigned_Conversion_Error__fgets_malloc_13_good.c,154,77,100,0
CWE114_Process_Control__w32_char_environment_10_good.c,130,96,35,0
CWE620_Unverified_Password_Change__w32_05_good.c,154,71,14,0
CWE398_Poor_Code_Quality__semicolon_15_good.c,54,3,28,0
CWE758_Undefined_Behavior__struct_malloc_use_12_good.c,185,9,25,0
CWE253_Incorrect_Check_of_Function_Return_Value__char_fscanf_14_good.c,77,3,273,0
CWE134_Uncontrolled_Format_String__wchar_t_file_vfprintf_09_good.c,191,17,43,0
CWE464_Addition_of_Data_Structure_Sentinel__basic_15_good.c,140,82,9,0
CWE253_Incorrect_Check_of_Function_Return_Value__char_scanf_12_good.c,107,3,273,0
CWE253_Incorrect_Check_of_Function_Return_Value__wchar_t_fgets_16_good.c,88,6,67,0
CWE124_Buffer_Underwrite__CWE839_fgets_06_good.c,153,6,357,0
CWE134_Uncontrolled_Format_String__wchar_t_environment_vfprintf_32_good.c,182,17,43,0
CWE563_Unused_Variable__unused_value_wchar_t_15_good.c,88,8,1,0
CWE134_Uncontrolled_Format_String__wchar_t_environment_vfprintf_18_good.c,153,17,43,0
CWE197_Numeric_Truncation_Error__int_large_to_short_12_good.c,84,3,1804,0
CWE563_Unused_Variable__unused_uninit_variable_struct_18_good.c,48,4,1,0
CWE325_Missing_Required_Cryptographic_Step__w32_CryptDeriveKey_18_good.c,245,2,133,0
CWE252_Unchecked_Return_Value__char_fprintf_16_good.c,55,5,197,0
CWE253_Incorrect_Check_of_Function_Return_Value__char_fwrite_14_good.c,73,6,210,0
CWE197_Numeric_Truncation_Error__int_large_to_char_13_good.c,75,3,1804,0
CWE617_Reachable_Assertion__rand_01_good.c,59,10,321,0
CWE253_Incorrect_Check_of_Function_Return_Value__wchar_t_fgets_06_good.c,88,6,67,0
CWE194_Unexpected_Sign_Extension__negative_memcpy_34_good.c,133,6,136,0
CWE253_Incorrect_Check_of_Function_Return_Value__char_w32CreateMutex_08_good.c,100,3,1804,0
CWE665_Improper_Initialization__wchar_t_ncat_31_good.c,121,8,2,0
CWE195_Signed_to_Unsigned_Conversion_Error__fgets_memcpy_09_good.c,152,76,105,0
CWE134_Uncontrolled_Format_String__wchar_t_console_printf_34_good.c,169,14,35,0
CWE325_Missing_Required_Cryptographic_Step__w32_CryptHashData_07_good.c,244,2,133,0
CWE427_Uncontrolled_Search_Path_Element__wchar_t_environment_32_good.c,141,96,35,0
CWE194_Unexpected_Sign_Extension__fscanf_memcpy_34_good.c,138,23,279,0
CWE90_LDAP_Injection__w32_char_file_41_good.c,304,139,0,0
CWE401_Memory_Leak__int_realloc_12_good.c,152,6,2,0
CWE124_Buffer_Underwrite__CWE839_rand_03_good.c,124,6,357,0
CWE114_Process_Control__w32_char_environment_13_good.c,132,96,35,0
CWE134_Uncontrolled_Format_String__wchar_t_console_vfprintf_02_good.c,203,17,43,0
CWE775_Missing_Release_of_File_Descriptor_or_Handle__fopen_no_close_05_good.c,62,4,57,0
CWE843_Type_Confusion__short_08_good.c,96,7,35,0
CWE590_Free_Memory_Not_on_Heap__free_wchar_t_alloca_31_good.c,116,4,306,0
CWE197_Numeric_Truncation_Error__int_fgets_to_char_31_good.c,108,72,130,0
CWE114_Process_Control__w32_wchar_t_environment_02_good.c,131,96,1,0
CWE427_Uncontrolled_Search_Path_Element__wchar_t_file_13_good.c,146,165,15,0
CWE134_Uncontrolled_Format_String__wchar_t_console_vfprintf_18_good.c,201,17,43,0
CWE467_Use_of_sizeof_on_Pointer_Type__short_07_good.c,96,44,8,0
CWE195_Signed_to_Unsigned_Conversion_Error__rand_strncpy_01_good.c,117,10,199,0
CWE195_Signed_to_Unsigned_Conversion_Error__fscanf_memmove_14_good.c,129,23,260,0
CWE195_Signed_to_Unsigned_Conversion_Error__rand_memmove_41_good.c,130,10,199,0
CWE114_Process_Control__w32_wchar_t_console_14_good.c,181,169,7,0
CWE364_Signal_Handler_Race_Condition__basic_03_good.c,184,98,10,0
CWE197_Numeric_Truncation_Error__int_fgets_to_short_13_good.c,104,78,173,0
CWE843_Type_Confusion__short_32_good.c,109,7,35,0
CWE416_Use_After_Free__malloc_free_long_11_good.c,132,14,26,0
CWE114_Process_Control__w32_wchar_t_console_10_good.c,179,169,7,0
CWE253_Incorrect_Check_of_Function_Return_Value__char_w32CreateMutex_13_good.c,82,3,1804,0
CWE620_Unverified_Password_Change__w32_06_good.c,156,71,14,0
